"","X","meta","color_chip_size","median_color_chip_height","median_color_chip_width","num_mask_shapes","horizontal_reference_position","height_above_reference","height_below_reference","area_above_reference","percent_area_above_reference","area_below_reference","percent_area_below_reference","in_bounds","area","convex_hull_area","solidity","perimeter","width","height","longest_path","convex_hull_vertices","object_in_frame","ellipse_major_axis","ellipse_minor_axis","ellipse_angle","ellipse_eccentricity","hue_circular_mean","hue_circular_std","hue_median"
"7329",7329,"/file/path/snapshot10825/VIS_SV_0_z1_h1_g0_e65_v500_new_29480_0.png",1296.5,37,37,1,1365,403,0,22762,100,0,0,TRUE,22762,73062,0.31154362048671,1938.25099241734,289,403,3190,18,TRUE,406.456451416016,225.289810180664,138.407760620117,0.832331700151937,86.2489472073617,28.186126219516,84
"7330",7330,"/file/path/snapshot10825/VIS_SV_90_z1_h1_g0_e65_v500_new_29481_0.png",1296.5,37,37,2,1365,399,0,19499,100,0,0,TRUE,19499,70485,0.276640419947507,2696.85082113743,367,399,3304,15,TRUE,542.545593261719,207.658264160156,154.029373168945,0.923852767185997,84.2520372356225,29.6269283505997,82
"7331",7331,"/file/path/snapshot10826/VIS_SV_0_z1_h1_g0_e65_v500_new_29486_0.png",1296.5,37,37,3,1365,324,0,12170,100,0,0,TRUE,12170,23054.5,0.527879589667961,1267.141258955,136,324,1837,28,TRUE,292.052947998047,91.4780883789062,161.452789306641,0.949679167058586,89.7616677581973,35.4930585983299,86
"7332",7332,"/file/path/snapshot10826/VIS_SV_90_z1_h1_g0_e65_v500_new_29487_0.png",1296.5,37,37,2,1365,356,0,18108,100,0,0,TRUE,18108,71943,0.251699261915683,2460.71638119221,378,356,2898,18,TRUE,711.4267578125,227.85221862793,35.6770935058594,0.947324607501185,85.6720268588386,32.4373244242822,84
"7333",7333,"/file/path/snapshot10827/VIS_SV_0_z1_h1_g0_e65_v500_new_29492_0.png",1296.5,37,37,2,1365,571,0,32035,100,0,0,TRUE,32035,167927.5,0.190766848788912,3054.94860029221,614,571,4722,17,TRUE,1189.296875,342.617980957031,42.5044097900391,0.957604995782132,81.308598651731,32.0697672845411,82
"7334",7334,"/file/path/snapshot10827/VIS_SV_90_z1_h1_g0_e65_v500_new_29493_0.png",1296.5,37,37,3,1365,569,0,35921,100,0,0,TRUE,35921,146882,0.244556855162648,4102.54499292374,475,569,4009,15,TRUE,484.904663085938,409.943420410156,165.29997253418,0.534117348479572,82.3800602094122,29.1640025322457,84
"7335",7335,"/file/path/snapshot10828/VIS_SV_0_z1_h1_g0_e65_v500_new_29498_0.png",1296.5,37,37,2,1365,468,0,21470,100,0,0,TRUE,21470,92458,0.232213545609899,3111.16827487946,381,468,3245,15,TRUE,815.175842285156,588.913818359375,0,0.691435945865485,81.0306523846786,27.8808958331255,78
"7336",7336,"/file/path/snapshot10828/VIS_SV_90_z1_h1_g0_e65_v500_new_29499_0.png",1296.5,37,37,1,1365,486,0,27706,100,0,0,TRUE,27706,115562,0.239750090860317,2541.42970561981,457,486,3349,14,TRUE,423.194030761719,323.809020996094,35.4095344543457,0.643846141169231,82.3512179852878,25.6994234226804,80
"7337",7337,"/file/path/snapshot10829/VIS_SV_0_z1_h1_g0_e65_v500_new_29504_0.png",1296.5,37,37,5,1365,326,0,15712,100,0,0,TRUE,15712,42076.5,0.373415089182798,1934.52643013,256,326,2123,19,TRUE,316.610595703125,168.332397460938,36.3094367980957,0.84695151567052,86.7932930837797,30.3703410051948,86
"7338",7338,"/file/path/snapshot10829/VIS_SV_90_z1_h1_g0_e65_v500_new_29505_0.png",1296.5,37,37,3,1365,348,0,21109,100,0,0,TRUE,21109,93009,0.226956531088389,2155.34512376785,499,348,3380,17,TRUE,444.783264160156,288.458892822266,119.32398223877,0.761182194690054,86.5964248380576,32.7625200476022,86
"7339",7339,"/file/path/snapshot10830/VIS_SV_0_z1_h1_g0_e65_v500_new_29510_0.png",1296.5,37,37,1,1365,79,0,1996,100,0,0,TRUE,1996,2620.5,0.761686701011257,282.350286126137,68,79,687,18,TRUE,92.4606552124023,36.567626953125,37.242244720459,0.91846859469246,73.6801946347518,36.2786641636204,72
"7340",7340,"/file/path/snapshot10830/VIS_SV_90_z1_h1_g0_e65_v500_new_29511_0.png",1296.5,37,37,1,1365,79,0,2232,100,0,0,TRUE,2232,2200,1.01454545454545,214.166520595551,50,79,586,23,TRUE,90.3953094482422,32.0872840881348,156.862091064453,0.934879115590029,75.7996531568475,28.439085757135,74
"7341",7341,"/file/path/snapshot10831/VIS_SV_0_z1_h1_g0_e65_v500_new_29516_0.png",1296.5,37,37,8,1365,597,0,22590,100,0,0,TRUE,22590,68346,0.330524097972083,3278.51757597923,198,597,4232,16,TRUE,503.860778808594,158.798126220703,165.539123535156,0.949037654201287,86.2397386021543,29.4819233562864,86
"7342",7342,"/file/path/snapshot10831/VIS_SV_90_z1_h1_g0_e65_v500_new_29517_0.png",1296.5,37,37,3,1365,557,0,23984,100,0,0,TRUE,23984,172487.5,0.139047757083847,2938.20639789104,612,557,4216,14,TRUE,833.364685058594,546.102661132812,0,0.755369991397736,83.4882253417567,38.1577520015386,82
"7343",7343,"/file/path/snapshot10832/VIS_SV_0_z1_h1_g0_e65_v500_new_29522_0.png",1296.5,37,37,3,1365,382,0,17777,100,0,0,TRUE,17777,84745,0.209770487934391,3037.4984203577,344,382,2592,16,TRUE,1077.68310546875,502.768524169922,75.3800964355469,0.884506831445607,87.0972546237376,35.1678393375718,82
"7344",7344,"/file/path/snapshot10832/VIS_SV_90_z1_h1_g0_e65_v500_new_29523_0.png",1296.5,37,37,3,1365,409,79,23591,95.3094699418229,1161,4.69053005817712,TRUE,24752,154627,0.160075536613916,3499.98654353619,493,488,3462,18,TRUE,795.16845703125,440.071441650391,81.6266860961914,0.832894554283962,84.9125552465079,29.0717009374989,84
"7345",7345,"/file/path/snapshot10833/VIS_SV_0_z1_h1_g0_e65_v500_new_29528_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7346",7346,"/file/path/snapshot10833/VIS_SV_90_z1_h1_g0_e65_v500_new_29529_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7347",7347,"/file/path/snapshot10834/VIS_SV_0_z1_h1_g0_e65_v500_new_29534_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7348",7348,"/file/path/snapshot10834/VIS_SV_90_z1_h1_g0_e65_v500_new_29535_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7349",7349,"/file/path/snapshot10835/VIS_SV_0_z1_h1_g0_e65_v500_new_29540_0.png",1296.5,37,37,5,1365,386,0,20722,100,0,0,TRUE,20722,95537,0.216900258538577,2096.46924781799,488,386,3718,11,TRUE,1306.51416015625,373.882202148438,141.300415039062,0.958179537252286,84.1776541742048,33.3414860870004,80
"7350",7350,"/file/path/snapshot10835/VIS_SV_90_z1_h1_g0_e65_v500_new_29541_0.png",1296.5,37,37,3,1365,393,0,16880,100,0,0,TRUE,16880,41058.5,0.411120717999927,1672.63381302357,169,393,2449,16,TRUE,355.304504394531,130.841339111328,18.4289207458496,0.929726300359232,83.9506581581515,27.5943529911974,84
"7351",7351,"/file/path/snapshot10836/VIS_SV_0_z1_h1_g0_e65_v500_new_29546_0.png",1296.5,37,37,3,1365,408,0,21019,100,0,0,TRUE,21019,51930.5,0.404752505752881,1439.7615352869,249,408,2723,26,TRUE,397.248870849609,174.934844970703,150.510299682617,0.897818411349216,86.8788094970025,27.2642325956613,86
"7352",7352,"/file/path/snapshot10836/VIS_SV_90_z1_h1_g0_e65_v500_new_29547_0.png",1296.5,37,37,7,1365,418,0,22418,100,0,0,TRUE,22418,99748,0.22474636082929,3304.18340420723,481,418,3593,17,TRUE,1340.06677246094,453.031097412109,100.520393371582,0.941122381683404,87.5191047725954,32.6829756111634,86
"7353",7353,"/file/path/snapshot10837/VIS_SV_0_z1_h1_g0_e65_v500_new_29552_0.png",1296.5,37,37,4,1365,565,0,37481,100,0,0,TRUE,37481,211632,0.17710459665835,4498.53762686253,639,565,5007,15,TRUE,1802.16711425781,567.827453613281,34.4498634338379,0.949064997812922,83.2947694434385,27.1283966706039,82
"7354",7354,"/file/path/snapshot10837/VIS_SV_90_z1_h1_g0_e65_v500_new_29553_0.png",1296.5,37,37,3,1365,572,0,43231,100,0,0,TRUE,43231,148867.5,0.290399180479285,4281.94383192062,589,572,4273,13,TRUE,588.929504394531,382.018218994141,117.482460021973,0.761073676175794,85.0303530357082,25.962367603465,84
"7355",7355,"/file/path/snapshot10838/VIS_SV_0_z1_h1_g0_e65_v500_new_29558_0.png",1296.5,37,37,1,1365,469,0,24225,100,0,0,TRUE,24225,93874.5,0.258057299905725,1885.29053461552,387,469,2874,13,TRUE,654.599060058594,367.846557617188,176.514465332031,0.827176789864737,83.5211563240815,25.11173430619,82
"7356",7356,"/file/path/snapshot10838/VIS_SV_90_z1_h1_g0_e65_v500_new_29559_0.png",1296.5,37,37,1,1365,511,0,24584,100,0,0,TRUE,24584,87955.5,0.279504976948571,2020.87840902805,260,511,3137,14,TRUE,438.355255126953,255.052429199219,27.2819309234619,0.813303587395854,84.5436820618089,26.4262155075006,84
"7357",7357,"/file/path/snapshot10839/VIS_SV_0_z1_h1_g0_e65_v500_new_29564_0.png",1296.5,37,37,5,1365,480,0,25367,100,0,0,TRUE,25367,54117,0.468743648021879,1813.89356601238,172,480,3139,16,TRUE,444.612548828125,157.403594970703,169.514801025391,0.935236267936282,86.5005961818287,24.959774724789,86
"7358",7358,"/file/path/snapshot10839/VIS_SV_90_z1_h1_g0_e65_v500_new_29565_0.png",1296.5,37,37,4,1365,484,0,28702,100,0,0,TRUE,28702,144021,0.199290381263843,4577.27827274799,581,484,4403,13,TRUE,678.759155273438,526.266052246094,0,0.631549602795955,85.2445103937813,33.9580076479839,82
"7359",7359,"/file/path/snapshot10840/VIS_SV_0_z1_h1_g0_e65_v500_new_29570_0.png",1296.5,37,37,1,1365,452,0,30584,100,0,0,TRUE,30584,162954,0.187684868122292,2918.32118368149,596,452,4317,11,TRUE,607.630310058594,402.040374755859,77.2831115722656,0.749810243174579,84.8984516798851,31.5580144471366,82
"7360",7360,"/file/path/snapshot10840/VIS_SV_90_z1_h1_g0_e65_v500_new_29571_0.png",1296.5,37,37,3,1365,449,0,22548,100,0,0,TRUE,22548,79809.5,0.282522757315858,2518.50891447067,326,449,2636,16,TRUE,538.20703125,252.921340942383,165.662338256836,0.882701992547347,86.4133589248806,28.7488324097617,84
"7361",7361,"/file/path/snapshot10841/VIS_SV_0_z1_h1_g0_e65_v500_new_29573_0.png",1296.5,37,37,2,1365,658,0,27930,100,0,0,TRUE,27930,111906,0.24958447268243,2398.42761766911,348,658,4448,11,TRUE,1114.56591796875,254.931411743164,156.781936645508,0.973490586133711,86.8431880445387,29.1044985475838,86
"7362",7362,"/file/path/snapshot10841/VIS_SV_90_z1_h1_g0_e65_v500_new_29574_0.png",1296.5,37,37,2,1365,642,0,32039,100,0,0,TRUE,32039,139139.5,0.230265309275942,3665.0407602787,455,642,4087,11,TRUE,559.4599609375,395.200042724609,171.932678222656,0.707817269321647,87.2493485162518,29.9415949822074,86
"7363",7363,"/file/path/snapshot10842/VIS_SV_0_z1_h1_g0_e65_v500_new_29582_0.png",1296.5,37,37,1,1365,381,0,15425,100,0,0,TRUE,15425,88237.5,0.174812296359258,1886.87126874924,440,381,2948,13,TRUE,508.024627685547,276.460113525391,53.0227661132812,0.838964313079586,82.0756385710208,37.6368049919928,78
"7364",7364,"/file/path/snapshot10842/VIS_SV_90_z1_h1_g0_e65_v500_new_29583_0.png",1296.5,37,37,3,1365,345,0,14208,100,0,0,TRUE,14208,41674,0.340931995968709,1555.03097116947,242,345,2403,12,TRUE,279.407196044922,186.915802001953,18.7782211303711,0.743286924172441,81.4710517829085,30.9096990757121,82
"7365",7365,"/file/path/snapshot10843/VIS_SV_0_z1_h1_g0_e65_v500_new_29588_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7366",7366,"/file/path/snapshot10843/VIS_SV_90_z1_h1_g0_e65_v500_new_29589_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7367",7367,"/file/path/snapshot10844/VIS_SV_0_z1_h1_g0_e65_v500_new_29594_0.png",1296.5,37,37,1,1365,333,0,15361,100,0,0,TRUE,15361,33664,0.456303469581749,1187.6193999052,191,333,1984,13,TRUE,324.746673583984,132.147552490234,15.9604053497314,0.913461555537201,85.8027550187931,28.4430342762803,84
"7368",7368,"/file/path/snapshot10844/VIS_SV_90_z1_h1_g0_e65_v500_new_29595_0.png",1296.5,37,37,3,1365,314,0,17430,100,0,0,TRUE,17430,87624,0.198918104628869,3105.09798455238,586,314,3783,11,TRUE,765.106628417969,566.897033691406,145.788787841797,0.671572774792276,87.9619989012751,39.1724896974295,82
"7369",7369,"/file/path/snapshot10845/VIS_SV_0_z1_h1_g0_e65_v500_new_29600_0.png",1296.5,37,37,2,1365,212,0,15637,100,0,0,TRUE,15637,56254,0.277971344259964,2113.96879839897,446,212,2855,22,TRUE,430.454650878906,177.23747253418,71.8126068115234,0.911299184464212,90.0602943607871,33.6314929651313,86
"7370",7370,"/file/path/snapshot10845/VIS_SV_90_z1_h1_g0_e65_v500_new_29601_0.png",1296.5,37,37,2,1365,205,0,11994,100,0,0,TRUE,11994,35652.5,0.336413996213449,1303.65092539787,292,205,2033,31,TRUE,292.028137207031,149.050384521484,67.406852722168,0.859938692594301,87.9851964209615,33.927651185341,86
"7371",7371,"/file/path/snapshot10846/VIS_SV_0_z1_h1_g0_e65_v500_new_29606_0.png",1296.5,37,37,4,1365,277,0,14455,100,0,0,TRUE,14455,46294.5,0.312240114916459,1374.9991235733,365,277,2533,12,TRUE,337.13134765625,287.339263916016,138.845184326172,0.523042545000319,89.1882141674663,31.0662108986967,86
"7372",7372,"/file/path/snapshot10846/VIS_SV_90_z1_h1_g0_e65_v500_new_29607_0.png",1296.5,37,37,1,1365,297,0,15020,100,0,0,TRUE,15020,71151,0.211100335905328,1718.88851368427,504,297,2991,16,TRUE,1165.89074707031,425.473937988281,132.742782592773,0.931033134375749,86.1978134208135,34.7598354954507,84
"7373",7373,"/file/path/snapshot10847/VIS_SV_0_z1_h1_g0_e65_v500_new_29612_0.png",1296.5,37,37,5,1365,520,0,27033,100,0,0,TRUE,27033,147809,0.182891434215778,3697.9528452158,551,520,3768,15,TRUE,828.625366210938,518.210632324219,124.408409118652,0.780315614413948,84.3283195016279,33.6728243283297,86
"7374",7374,"/file/path/snapshot10847/VIS_SV_90_z1_h1_g0_e65_v500_new_29613_0.png",1296.5,37,37,4,1365,546,0,23264,100,0,0,TRUE,23264,75371,0.308659829377347,2958.6492511034,350,546,3808,14,TRUE,739.765808105469,196.729415893555,27.2389888763428,0.96399103867715,86.9564823321309,34.1574786301448,86
"7375",7375,"/file/path/snapshot10848/VIS_SV_0_z1_h1_g0_e65_v500_new_29617_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7376",7376,"/file/path/snapshot10848/VIS_SV_90_z1_h1_g0_e65_v500_new_29619_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7377",7377,"/file/path/snapshot10849/VIS_SV_0_z1_h1_g0_e65_v500_new_29624_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7378",7378,"/file/path/snapshot10849/VIS_SV_90_z1_h1_g0_e65_v500_new_29625_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7379",7379,"/file/path/snapshot10850/VIS_SV_0_z1_h1_g0_e65_v500_new_29630_0.png",1296.5,37,37,1,1365,456,0,23799,100,0,0,TRUE,23799,133813,0.177852675001681,2476.65004897118,520,456,3720,14,TRUE,667.252685546875,368.729888916016,118.86937713623,0.833440586333949,85.8018364627777,32.7147274180096,82
"7380",7380,"/file/path/snapshot10850/VIS_SV_90_z1_h1_g0_e65_v500_new_29631_0.png",1296.5,37,37,2,1365,447,0,24071,100,0,0,TRUE,24071,71699.5,0.335720611719747,2340.47688627243,322,447,3257,25,TRUE,938.880920410156,415.577087402344,165.930313110352,0.896704226812372,83.7554097668891,26.5225160317232,82
"7381",7381,"/file/path/snapshot10851/VIS_SV_0_z1_h1_g0_e65_v500_new_29636_0.png",1296.5,37,37,4,1365,502,0,26070,100,0,0,TRUE,26070,105035.5,0.248201798439575,3321.30261337757,507,502,3856,19,TRUE,546.819641113281,334.967529296875,61.8094291687012,0.790413194040299,86.0516998048466,29.6183141259041,86
"7382",7382,"/file/path/snapshot10851/VIS_SV_90_z1_h1_g0_e65_v500_new_29637_0.png",1296.5,37,37,5,1365,490,0,21657,100,0,0,TRUE,21657,43138.5,0.502034145832609,2184.95156168938,215,490,2913,14,TRUE,425.648345947266,176.087692260742,158.479232788086,0.910416496358343,85.4748297859831,27.8130695468221,84
"7383",7383,"/file/path/snapshot10852/VIS_SV_0_z1_h1_g0_e65_v500_new_29642_0.png",1296.5,37,37,2,1365,486,0,32526,100,0,0,TRUE,32526,164467,0.197766117215004,3847.2210662365,559,486,4101,17,TRUE,861.399291992188,817.863403320312,0,0.31389074918888,85.7866503942634,29.7766120809496,84
"7384",7384,"/file/path/snapshot10852/VIS_SV_90_z1_h1_g0_e65_v500_new_29643_0.png",1296.5,37,37,6,1365,502,0,36261,100,0,0,TRUE,36261,151534,0.239292831971703,4309.14555037022,577,502,4093,16,TRUE,935.415222167969,636.880554199219,33.5848503112793,0.73241980072551,85.5790257887577,28.1043150779988,84
"7385",7385,"/file/path/snapshot10853/VIS_SV_0_z1_h1_g0_e65_v500_new_29645_0.png",1296.5,37,37,6,1365,532,0,25875,100,0,0,TRUE,25875,83627.5,0.309407790499537,3070.01885163784,268,532,2947,17,TRUE,564.626892089844,300.031005859375,164.183807373047,0.847134056000713,84.9781309870916,26.5084549209233,84
"7386",7386,"/file/path/snapshot10853/VIS_SV_90_z1_h1_g0_e65_v500_new_29646_0.png",1296.5,37,37,3,1365,537,0,29637,100,0,0,TRUE,29637,151510.5,0.195610205233301,4201.74414825439,597,537,4162,13,TRUE,564.4091796875,560.049560546875,162.627334594727,0.124051485416599,83.2023079870973,31.5370988400471,82
"7387",7387,"/file/path/snapshot10854/VIS_SV_0_z1_h1_g0_e65_v500_new_29651_0.png",1296.5,37,37,4,1365,635,0,44560,100,0,0,TRUE,44560,157186,0.283485806624,3465.00449204445,447,635,4333,19,TRUE,2092.54736328125,862.291870117188,131.823791503906,0.911148759267756,80.3769453471724,22.0052535004378,82
"7388",7388,"/file/path/snapshot10854/VIS_SV_90_z1_h1_g0_e65_v500_new_29652_0.png",1296.5,37,37,2,1365,630,0,36162,100,0,0,TRUE,36162,202905,0.178221335107563,3164.23792338371,592,630,4127,15,TRUE,544.743286132812,529.673156738281,38.7522125244141,0.233589290394799,78.8465161588088,25.8250574109084,78
"7389",7389,"/file/path/snapshot10855/VIS_SV_0_z1_h1_g0_e65_v500_new_29660_0.png",1296.5,37,37,1,1365,487,0,26382,100,0,0,TRUE,26382,123464,0.213681720987494,2416.15466308594,536,487,3436,12,TRUE,922.783081054688,440.791564941406,0,0.878535939419976,84.2944931944197,28.0846391533233,82
"7390",7390,"/file/path/snapshot10855/VIS_SV_90_z1_h1_g0_e65_v500_new_29661_0.png",1296.5,37,37,2,1365,496,0,27067,100,0,0,TRUE,27067,88696.5,0.305164239851629,2142.89565396309,321,496,3260,13,TRUE,473.36279296875,240.057876586914,162.256591796875,0.861867829828427,84.4160501305796,27.1911121126458,82
"7391",7391,"/file/path/snapshot10856/VIS_SV_0_z1_h1_g0_e65_v500_new_29666_0.png",1296.5,37,37,3,1365,499,0,30363,100,0,0,TRUE,30363,136555.5,0.222349154739282,3317.31806313992,478,499,3412,12,TRUE,1432.22912597656,526.291442871094,82.1216812133789,0.93003807707722,84.2460485345795,29.144091082354,86
"7392",7392,"/file/path/snapshot10856/VIS_SV_90_z1_h1_g0_e65_v500_new_29667_0.png",1296.5,37,37,2,1365,473,0,24219,100,0,0,TRUE,24219,160252.5,0.151130247578041,3871.69224309921,537,473,4099,13,TRUE,1865.533203125,623.443420410156,0,0.942505559071571,82.5608736274325,37.1209879095036,82
"7393",7393,"/file/path/snapshot10857/VIS_SV_0_z1_h1_g0_e65_v500_new_29669_0.png",1296.5,37,37,2,1365,510,0,21298,100,0,0,TRUE,21298,78604,0.270953132156124,1995.59205031395,309,510,3483,11,TRUE,449.240325927734,201.660522460938,15.7218036651611,0.893585868506578,87.0023755385315,33.041246278937,86
"7394",7394,"/file/path/snapshot10857/VIS_SV_90_z1_h1_g0_e65_v500_new_29670_0.png",1296.5,37,37,3,1365,493,0,18814,100,0,0,TRUE,18814,131589.5,0.14297493341034,3056.28902769089,504,493,3757,11,TRUE,464.157135009766,368.014221191406,133.827743530273,0.609396549483781,90.5572252815266,39.707608318616,86
"7395",7395,"/file/path/snapshot10858/VIS_SV_0_z1_h1_g0_e65_v500_new_29678_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7396",7396,"/file/path/snapshot10858/VIS_SV_90_z1_h1_g0_e65_v500_new_29679_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7397",7397,"/file/path/snapshot10859/VIS_SV_0_z1_h1_g0_e65_v500_new_29681_0.png",1296.5,37,37,3,1365,306,0,20535,100,0,0,TRUE,20535,70898.5,0.289639414091977,1767.86621642113,373,306,2490,18,TRUE,368.9072265625,259.064575195312,50.296947479248,0.711931833093294,90.6427230395586,31.2421083965933,90
"7398",7398,"/file/path/snapshot10859/VIS_SV_90_z1_h1_g0_e65_v500_new_29682_0.png",1296.5,37,37,6,1365,306,0,18763,100,0,0,TRUE,18763,75348.5,0.249016237881311,2526.14042663574,422,306,2987,21,TRUE,484.834716796875,197.513214111328,123.129928588867,0.913257597677234,88.4151815684155,35.0648232261164,88
"7399",7399,"/file/path/snapshot10860/VIS_SV_0_z1_h1_g0_e65_v500_new_29690_0.png",1296.5,37,37,10,1365,405,0,18612,100,0,0,TRUE,18612,44962.5,0.41394495412844,1311.94530081749,183,405,2378,19,TRUE,382.834991455078,154.926651000977,148.893646240234,0.914457222441641,87.9072348460826,30.9712562620064,86
"7400",7400,"/file/path/snapshot10860/VIS_SV_90_z1_h1_g0_e65_v500_new_29691_0.png",1296.5,37,37,6,1365,428,0,28721,100,0,0,TRUE,28721,167003.5,0.171978431589757,4453.35367405415,720,428,4732,17,TRUE,803.284973144531,319.768188476562,68.6036911010742,0.917352591006364,84.5812152076276,34.3979977242802,82
"7401",7401,"/file/path/snapshot10861/VIS_SV_0_z1_h1_g0_e65_v500_new_29696_0.png",1296.5,37,37,2,1365,524,0,19783,100,0,0,TRUE,19783,72691.5,0.272150113837244,1816.20222198963,256,524,3541,24,TRUE,1213.64697265625,305.429321289062,172.866165161133,0.967815081355624,86.3265068274047,30.8623814757364,84
"7402",7402,"/file/path/snapshot10861/VIS_SV_90_z1_h1_g0_e65_v500_new_29697_0.png",1296.5,37,37,6,1365,494,0,23751,100,0,0,TRUE,23751,138808.5,0.171106236289564,3801.37505233288,543,494,3705,17,TRUE,851.009155273438,494.793731689453,0,0.813603588448172,85.1322151427938,36.5189118843394,82
"7403",7403,"/file/path/snapshot10862/VIS_SV_0_z1_h1_g0_e65_v500_new_29702_0.png",1296.5,37,37,1,1365,417,0,20263,100,0,0,TRUE,20263,120643,0.167958356473231,2494.40026807785,627,417,3698,17,TRUE,1143.03576660156,578.101013183594,0,0.862674615097146,84.5156147908007,35.6137978747292,82
"7404",7404,"/file/path/snapshot10862/VIS_SV_90_z1_h1_g0_e65_v500_new_29703_0.png",1296.5,37,37,4,1365,423,0,16589,100,0,0,TRUE,16589,41240.5,0.402250215201077,1835.17616403103,130,423,2493,15,TRUE,419.065338134766,216.969055175781,17.8738670349121,0.85553488406335,85.8373885437132,31.2844034059794,84
"7405",7405,"/file/path/snapshot10863/VIS_SV_0_z1_h1_g0_e65_v500_new_29708_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7406",7406,"/file/path/snapshot10863/VIS_SV_90_z1_h1_g0_e65_v500_new_29709_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7407",7407,"/file/path/snapshot10864/VIS_SV_0_z1_h1_g0_e65_v500_new_29711_0.png",1296.5,37,37,3,1365,414,0,18967,100,0,0,TRUE,18967,58720.5,0.323004742807027,1557.86204051971,268,414,2605,12,TRUE,439.464263916016,265.865814208984,0,0.796242873270931,88.0001474640538,31.5110351924469,86
"7408",7408,"/file/path/snapshot10864/VIS_SV_90_z1_h1_g0_e65_v500_new_29712_0.png",1296.5,37,37,4,1365,465,0,22751,100,0,0,TRUE,22751,130141.5,0.174817410280349,2682.68157446384,595,465,3586,18,TRUE,1271.39978027344,447.546691894531,0,0.935995867954028,85.779373639528,37.2094106566802,84
"7409",7409,"/file/path/snapshot10865/VIS_SV_0_z1_h1_g0_e65_v500_new_29720_0.png",1296.5,37,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7410",7410,"/file/path/snapshot10865/VIS_SV_90_z1_h1_g0_e65_v500_new_29721_0.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7411",7411,"/file/path/snapshot10866/VIS_SV_0_z1_h1_g0_e65_v500_new_29726_0.png",1296.5,37,37,5,1365,595,0,34334,100,0,0,TRUE,34334,118304.5,0.290217193766932,2538.80228900909,350,595,4053,21,TRUE,557.601379394531,342.613189697266,171.566116333008,0.788962716592149,82.3332426118438,24.5730398078747,82
"7412",7412,"/file/path/snapshot10866/VIS_SV_90_z1_h1_g0_e65_v500_new_29727_0.png",1296.5,37,37,3,1365,590,0,31579,100,0,0,TRUE,31579,193393,0.163289260728155,3537.95809864998,616,590,4248,16,TRUE,806.644714355469,514.684997558594,141.770629882812,0.769989450258135,83.9065921368431,27.5197501773819,82
